,vcc,sf,bw,pwr,cr,t_est,t_meas,i_q,i_tx,source_file,temp
554,1800.0,9,500,12,5,0.037,26.39,1.433769281673261,51.403668513079495,test_1800.0_-5deg.csv,-5
555,1800.0,9,500,13,5,0.037,26.4,1.433369553058644,55.84614682525118,test_1800.0_-5deg.csv,-5
556,1800.0,9,500,14,5,0.037,26.44,1.4329250723146163,61.0121131965284,test_1800.0_-5deg.csv,-5
557,1800.0,9,500,15,5,0.037,26.1,1.4315108913974843,62.50557927158168,test_1800.0_-5deg.csv,-5
558,1800.0,9,500,16,5,0.037,26.1,1.4320017456465597,69.18229741101479,test_1800.0_-5deg.csv,-5
559,1800.0,9,500,17,5,0.037,26.15,1.4324752080330525,76.92496597981626,test_1800.0_-5deg.csv,-5
560,1800.0,9,500,20,5,0.037,26.16,1.4312699979860368,82.73976668955774,test_1800.0_-5deg.csv,-5
561,1800.0,10,125,2,5,0.289,207.24,1.4320413311907283,26.213006593730245,test_1800.0_-5deg.csv,-5
562,1800.0,10,125,3,5,0.289,207.25,1.4322127566200729,28.063012387072423,test_1800.0_-5deg.csv,-5
563,1800.0,10,125,4,5,0.289,207.27,1.4320703787524256,30.20251204914584,test_1800.0_-5deg.csv,-5
564,1800.0,10,125,5,5,0.289,207.27,1.4317941992569088,32.01176146890982,test_1800.0_-5deg.csv,-5
565,1800.0,10,125,6,5,0.289,207.28,1.432036580255219,33.95959512485872,test_1800.0_-5deg.csv,-5
566,1800.0,10,125,7,5,0.289,207.3,1.4328930238442412,36.19677413660851,test_1800.0_-5deg.csv,-5
567,1800.0,10,125,8,5,0.289,207.32,1.43235828845447,38.29651128797379,test_1800.0_-5deg.csv,-5
568,1800.0,10,125,9,5,0.289,207.31,1.4328491701130095,40.84707200867409,test_1800.0_-5deg.csv,-5
569,1800.0,10,125,10,5,0.289,207.36,1.4314243633249322,44.01265999128431,test_1800.0_-5deg.csv,-5
570,1800.0,10,125,11,5,0.289,207.35,1.433457773788104,47.30296087113215,test_1800.0_-5deg.csv,-5
571,1800.0,10,125,12,5,0.289,207.38,1.432407944712248,51.31212249504776,test_1800.0_-5deg.csv,-5
572,1800.0,10,125,13,5,0.289,207.41,1.432992747321274,55.9082198438942,test_1800.0_-5deg.csv,-5
573,1800.0,10,125,14,5,0.289,207.41,1.4330359814550595,61.19616454739966,test_1800.0_-5deg.csv,-5
574,1800.0,10,125,15,5,0.289,207.1,1.4311864004271264,62.28199284795446,test_1800.0_-5deg.csv,-5
575,1800.0,10,125,16,5,0.289,207.1,1.4311905398862514,68.89960012382554,test_1800.0_-5deg.csv,-5
576,1800.0,10,125,17,5,0.289,207.13,1.429943897632202,76.78124079143812,test_1800.0_-5deg.csv,-5
577,1800.0,10,125,20,5,0.289,207.13,1.4309012659276312,82.88887028563211,test_1800.0_-5deg.csv,-5
578,1800.0,10,250,2,5,0.145,103.84,1.4312805063182608,26.439538247307848,test_1800.0_-5deg.csv,-5
579,1800.0,10,250,3,5,0.145,103.83,1.4318744597255273,28.296303402656,test_1800.0_-5deg.csv,-5
580,1800.0,10,250,4,5,0.145,103.87,1.4316450092083115,30.431591239646664,test_1800.0_-5deg.csv,-5
581,1800.0,10,250,5,5,0.145,103.86,1.4317326635417948,32.230326948283825,test_1800.0_-5deg.csv,-5
582,1800.0,10,250,6,5,0.145,103.87,1.4319807085453664,34.20807386481833,test_1800.0_-5deg.csv,-5
583,1800.0,10,250,7,5,0.145,103.88,1.432186519223827,36.394940969869005,test_1800.0_-5deg.csv,-5
584,1800.0,10,250,8,5,0.145,103.87,1.432786699698854,38.55117878009851,test_1800.0_-5deg.csv,-5
585,1800.0,10,250,9,5,0.145,103.91,1.431722479463814,41.08008914980173,test_1800.0_-5deg.csv,-5
586,1800.0,10,250,10,5,0.145,103.93,1.4323032783650074,44.27716108281469,test_1800.0_-5deg.csv,-5
587,1800.0,10,250,11,5,0.145,103.95,1.4312202470882132,47.50821724923098,test_1800.0_-5deg.csv,-5
588,1800.0,10,250,12,5,0.145,103.95,1.432251679417915,51.53713008465801,test_1800.0_-5deg.csv,-5
589,1800.0,10,250,13,5,0.145,103.96,1.4327250688306128,56.1021214484704,test_1800.0_-5deg.csv,-5
590,1800.0,10,250,14,5,0.145,103.99,1.432837928913743,61.36598191980635,test_1800.0_-5deg.csv,-5
591,1800.0,10,250,15,5,0.145,103.67,1.4313391048299529,62.45335578009168,test_1800.0_-5deg.csv,-5
592,1800.0,10,250,16,5,0.145,103.7,1.431353433320984,69.1711671339436,test_1800.0_-5deg.csv,-5
593,1800.0,10,250,17,5,0.145,103.71,1.4318038328187237,76.80730190836238,test_1800.0_-5deg.csv,-5
594,1800.0,10,250,20,5,0.145,103.74,1.4316564287962774,83.08165535250448,test_1800.0_-5deg.csv,-5
595,1800.0,10,500,2,5,0.073,52.1,1.4313990465017472,26.92337712891832,test_1800.0_-5deg.csv,-5
596,1800.0,10,500,3,5,0.073,52.13,1.4329327952195032,28.776082018261,test_1800.0_-5deg.csv,-5
597,1800.0,10,500,4,5,0.073,52.15,1.4330274065890618,30.915822343752072,test_1800.0_-5deg.csv,-5
598,1800.0,10,500,5,5,0.073,52.14,1.4330726488903889,32.72054480272065,test_1800.0_-5deg.csv,-5
599,1800.0,10,500,6,5,0.073,52.17,1.4308334581651745,34.65538316012404,test_1800.0_-5deg.csv,-5
600,1800.0,10,500,7,5,0.073,52.15,1.4321239350724186,36.86559383035178,test_1800.0_-5deg.csv,-5
601,1800.0,10,500,8,5,0.073,52.2,1.431945423949107,38.95135838842115,test_1800.0_-5deg.csv,-5
602,1800.0,10,500,9,5,0.073,52.21,1.431732144289875,41.46992275711911,test_1800.0_-5deg.csv,-5
603,1800.0,10,500,10,5,0.073,52.22,1.4323695202878866,44.65762491480629,test_1800.0_-5deg.csv,-5
604,1800.0,10,500,11,5,0.073,52.23,1.4330191763677127,47.87471328798614,test_1800.0_-5deg.csv,-5
605,1800.0,10,500,12,5,0.073,52.25,1.4324870673641867,51.90158921480977,test_1800.0_-5deg.csv,-5
606,1800.0,10,500,13,5,0.073,52.29,1.4328146017255956,56.42615884341483,test_1800.0_-5deg.csv,-5
607,1800.0,10,500,14,5,0.073,52.29,1.4335553647377803,61.72262956102857,test_1800.0_-5deg.csv,-5
608,1800.0,10,500,15,5,0.073,51.98,1.4296247327188771,62.57168829380375,test_1800.0_-5deg.csv,-5
609,1800.0,10,500,16,5,0.073,51.98,1.4314587860910382,69.35851776893213,test_1800.0_-5deg.csv,-5
610,1800.0,10,500,17,5,0.073,51.99,1.431347516406615,77.19563190657627,test_1800.0_-5deg.csv,-5
611,1800.0,10,500,20,5,0.073,52.02,1.4320340125848212,83.51432238954827,test_1800.0_-5deg.csv,-5
612,1800.0,11,125,2,5,0.578,332.16,1.4309429255057713,26.23534726298572,test_1800.0_-5deg.csv,-5
613,1800.0,11,125,3,5,0.578,332.18,1.432379118878616,28.07703381692532,test_1800.0_-5deg.csv,-5
614,1800.0,11,125,4,5,0.578,332.21,1.4317415369107769,30.2461029174634,test_1800.0_-5deg.csv,-5
615,1800.0,11,125,5,5,0.578,332.2,1.431274783151708,32.04487761849341,test_1800.0_-5deg.csv,-5
616,1800.0,11,125,6,5,0.578,332.23,1.4326333471061463,34.0054549135714,test_1800.0_-5deg.csv,-5
617,1800.0,11,125,7,5,0.578,332.24,1.432089206099165,36.25747280258449,test_1800.0_-5deg.csv,-5
618,1800.0,11,125,8,5,0.578,332.24,1.4316898419030444,38.37379474700239,test_1800.0_-5deg.csv,-5
619,1800.0,11,125,9,5,0.578,332.25,1.4323465084907872,40.91409223226011,test_1800.0_-5deg.csv,-5
620,1800.0,11,125,10,5,0.578,332.27,1.4331515786952436,44.13317837287976,test_1800.0_-5deg.csv,-5
621,1800.0,11,125,11,5,0.578,332.27,1.4324069224736335,47.376129961447965,test_1800.0_-5deg.csv,-5
622,1800.0,11,125,12,5,0.578,332.31,1.4327655385295586,51.38949347705756,test_1800.0_-5deg.csv,-5
623,1800.0,11,125,13,5,0.578,332.32,1.4324099790151985,55.98670136672171,test_1800.0_-5deg.csv,-5
624,1800.0,11,125,14,5,0.578,332.33,1.4331518564062822,61.33158601050424,test_1800.0_-5deg.csv,-5
625,1800.0,11,125,15,5,0.578,332.02,1.4325267175805851,62.37047286726882,test_1800.0_-5deg.csv,-5
626,1800.0,11,125,16,5,0.578,332.03,1.4329662952195157,69.06251160979578,test_1800.0_-5deg.csv,-5
627,1800.0,11,125,17,5,0.578,332.05,1.4329911207344486,76.8368854726375,test_1800.0_-5deg.csv,-5
628,1800.0,11,125,20,5,0.578,332.07,1.4320363430047678,83.00283858279221,test_1800.0_-5deg.csv,-5
629,1800.0,11,250,2,5,0.248,166.29,1.4318499410635774,26.53496462311441,test_1800.0_-5deg.csv,-5
630,1800.0,11,250,3,5,0.248,166.3,1.4322886650108415,28.377644198013705,test_1800.0_-5deg.csv,-5
631,1800.0,11,250,4,5,0.248,166.29,1.4322389893706655,30.52068576917093,test_1800.0_-5deg.csv,-5
632,1800.0,11,250,5,5,0.248,166.31,1.432141213748476,32.34053334535383,test_1800.0_-5deg.csv,-5
633,1800.0,11,250,6,5,0.248,166.34,1.4321104832473783,34.28536665821615,test_1800.0_-5deg.csv,-5
634,1800.0,11,250,7,5,0.248,166.34,1.4324853032652312,36.53556177473529,test_1800.0_-5deg.csv,-5
635,1800.0,11,250,8,5,0.248,166.36,1.4325673615595351,38.64390215233208,test_1800.0_-5deg.csv,-5
636,1800.0,11,250,9,5,0.248,166.36,1.4321263537942337,41.17448050682775,test_1800.0_-5deg.csv,-5
637,1800.0,11,250,10,5,0.248,166.39,1.431828152332299,44.38572455949033,test_1800.0_-5deg.csv,-5
638,1800.0,11,250,11,5,0.248,166.4,1.433138129206583,47.645898934462025,test_1800.0_-5deg.csv,-5
639,1800.0,11,250,12,5,0.248,166.44,1.433078632481665,51.6994557110238,test_1800.0_-5deg.csv,-5
640,1800.0,11,250,13,5,0.248,166.44,1.434044887386832,56.27283372736043,test_1800.0_-5deg.csv,-5
641,1800.0,11,250,14,5,0.248,166.45,1.4337415289651545,61.57360048065494,test_1800.0_-5deg.csv,-5
642,1800.0,11,250,15,5,0.248,166.13,1.4308563197475477,62.53104780767151,test_1800.0_-5deg.csv,-5
643,1800.0,11,250,16,5,0.248,166.14,1.431339331913124,69.1161884768517,test_1800.0_-5deg.csv,-5
644,1800.0,11,250,17,5,0.248,166.17,1.430384309083463,76.72427674810741,test_1800.0_-5deg.csv,-5
645,1800.0,11,250,20,5,0.248,166.19,1.4310732157894483,83.1253806450424,test_1800.0_-5deg.csv,-5
646,1800.0,11,500,2,5,0.124,83.36,1.4313401302872233,27.057115928020902,test_1800.0_-5deg.csv,-5
647,1800.0,11,500,3,5,0.124,83.35,1.4306569054282734,28.88869332033073,test_1800.0_-5deg.csv,-5
648,1800.0,11,500,4,5,0.124,83.37,1.4320674830801827,31.05893839414299,test_1800.0_-5deg.csv,-5
649,1800.0,11,500,5,5,0.124,83.39,1.4317108614154008,32.850988229487754,test_1800.0_-5deg.csv,-5
650,1800.0,11,500,6,5,0.124,83.41,1.431420560198437,34.811739207335194,test_1800.0_-5deg.csv,-5
651,1800.0,11,500,7,5,0.124,83.41,1.4322482722345544,37.043046289196496,test_1800.0_-5deg.csv,-5
652,1800.0,11,500,8,5,0.124,83.41,1.4324831636079218,39.17316202547462,test_1800.0_-5deg.csv,-5
653,1800.0,11,500,9,5,0.124,83.41,1.4326199784511535,41.70556445173079,test_1800.0_-5deg.csv,-5
654,1800.0,11,500,10,5,0.124,83.45,1.4326628849204306,44.9293812508344,test_1800.0_-5deg.csv,-5
655,1800.0,11,500,11,5,0.124,83.46,1.433055300889836,48.1448849641764,test_1800.0_-5deg.csv,-5
656,1800.0,11,500,12,5,0.124,83.48,1.433245285596966,52.15762257634353,test_1800.0_-5deg.csv,-5
657,1800.0,11,500,13,5,0.124,83.49,1.4317268524563709,56.69175855709862,test_1800.0_-5deg.csv,-5
658,1800.0,11,500,14,5,0.124,83.18,1.43075809681994,58.4990436672862,test_1800.0_-5deg.csv,-5
659,1800.0,11,500,15,5,0.124,83.19,1.4311701807835,62.879139109306166,test_1800.0_-5deg.csv,-5
660,1800.0,11,500,16,5,0.124,83.2,1.4321922734074728,69.74979566578736,test_1800.0_-5deg.csv,-5
661,1800.0,11,500,17,5,0.124,83.23,1.432828631434241,77.4920669426737,test_1800.0_-5deg.csv,-5
662,1800.0,11,500,20,5,0.124,83.25,1.432286083211772,83.7616529574317,test_1800.0_-5deg.csv,-5
663,1800.0,12,125,2,5,0.992,663.97,1.431438065518026,26.276139725572957,test_1800.0_-5deg.csv,-5
664,1800.0,12,125,3,5,0.992,663.97,1.4320393886705542,28.12313387592231,test_1800.0_-5deg.csv,-5
665,1800.0,12,125,4,5,0.992,663.97,1.4327929534314483,30.26976019001272,test_1800.0_-5deg.csv,-5
666,1800.0,12,125,5,5,0.992,663.98,1.432593089102261,32.09982447737415,test_1800.0_-5deg.csv,-5
667,1800.0,12,125,6,5,0.992,663.99,1.4324510157681918,34.052581448532614,test_1800.0_-5deg.csv,-5
668,1800.0,12,125,7,5,0.992,664.0,1.4316030159064457,36.28196155913198,test_1800.0_-5deg.csv,-5
669,1800.0,12,125,8,5,0.992,664.01,1.4326168391344465,38.42159492871485,test_1800.0_-5deg.csv,-5
670,1800.0,12,125,9,5,0.992,664.02,1.4319548987744728,40.964924699773874,test_1800.0_-5deg.csv,-5
671,1800.0,12,125,10,5,0.992,664.03,1.4327234543105178,44.16783142899791,test_1800.0_-5deg.csv,-5
672,1800.0,12,125,11,5,0.992,664.05,1.4327065816941569,47.43931244357682,test_1800.0_-5deg.csv,-5
673,1800.0,12,125,12,5,0.992,664.1,1.4323455584464695,51.458610420135095,test_1800.0_-5deg.csv,-5
674,1800.0,12,125,13,5,0.992,664.11,1.4331663815106206,56.07129434016971,test_1800.0_-5deg.csv,-5
675,1800.0,12,125,14,5,0.992,664.12,1.432598629224621,61.3764868238896,test_1800.0_-5deg.csv,-5
676,1800.0,12,125,15,5,0.992,663.8,1.4321360751787042,62.338176935087,test_1800.0_-5deg.csv,-5
677,1800.0,12,125,16,5,0.992,663.81,1.4326436775260338,69.07565490121324,test_1800.0_-5deg.csv,-5
678,1800.0,12,125,17,5,0.992,663.82,1.4313365821669588,76.7550231096892,test_1800.0_-5deg.csv,-5
679,1800.0,12,125,20,5,0.992,663.83,1.431834963281413,83.07006573794044,test_1800.0_-5deg.csv,-5
680,1800.0,12,250,2,5,0.496,332.15,1.4323136422345073,26.589281709564485,test_1800.0_-5deg.csv,-5
681,1800.0,12,250,3,5,0.496,332.18,1.43203415287964,28.417122674984057,test_1800.0_-5deg.csv,-5
682,1800.0,12,250,4,5,0.496,332.2,1.4321351681911016,30.60011730131733,test_1800.0_-5deg.csv,-5
683,1800.0,12,250,5,5,0.496,332.2,1.432014244461197,32.411851515014874,test_1800.0_-5deg.csv,-5
684,1800.0,12,250,6,5,0.496,332.22,1.4321364725046688,34.38026421042218,test_1800.0_-5deg.csv,-5
685,1800.0,12,250,7,5,0.496,332.24,1.4324291127218003,36.60611696688806,test_1800.0_-5deg.csv,-5
686,1800.0,12,250,8,5,0.496,332.24,1.4322166460274792,38.70829476697968,test_1800.0_-5deg.csv,-5
687,1800.0,12,250,9,5,0.496,332.26,1.4319759324388472,41.2571492828887,test_1800.0_-5deg.csv,-5
688,1800.0,12,250,10,5,0.496,332.28,1.430776581425437,44.46607927937015,test_1800.0_-5deg.csv,-5
689,1800.0,12,250,11,5,0.496,332.27,1.4325789029888951,47.7412195776874,test_1800.0_-5deg.csv,-5
690,1800.0,12,250,12,5,0.496,332.31,1.4326145440958054,51.76182095105264,test_1800.0_-5deg.csv,-5
691,1800.0,12,250,13,5,0.496,332.33,1.4320375695851424,56.37081008863287,test_1800.0_-5deg.csv,-5
692,1800.0,12,250,14,5,0.496,332.35,1.4325583585920634,61.676035266167325,test_1800.0_-5deg.csv,-5
693,1800.0,12,250,15,5,0.496,332.02,1.4305503759225626,62.51716854160266,test_1800.0_-5deg.csv,-5
694,1800.0,12,250,16,5,0.496,332.04,1.4318117551084462,69.18125618677082,test_1800.0_-5deg.csv,-5
695,1800.0,12,250,17,5,0.496,332.04,1.4316221490897574,76.96091380400621,test_1800.0_-5deg.csv,-5
696,1800.0,12,250,20,5,0.496,332.06,1.4324579536760402,83.42795135004333,test_1800.0_-5deg.csv,-5
697,1800.0,12,500,2,5,0.248,166.28,1.432231308309929,27.161928978870275,test_1800.0_-5deg.csv,-5
698,1800.0,12,500,3,5,0.248,166.3,1.4319823983191264,29.01124847027461,test_1800.0_-5deg.csv,-5
699,1800.0,12,500,4,5,0.248,166.31,1.4316140548602343,31.166317108067663,test_1800.0_-5deg.csv,-5
700,1800.0,12,500,5,5,0.248,166.34,1.4317408605331026,32.974922466545266,test_1800.0_-5deg.csv,-5
701,1800.0,12,500,6,5,0.248,166.33,1.4322462478208788,34.96419775847432,test_1800.0_-5deg.csv,-5
702,1800.0,12,500,7,5,0.248,166.35,1.431716456875184,37.17801335678948,test_1800.0_-5deg.csv,-5
703,1800.0,12,500,8,5,0.248,166.36,1.4322209372561343,39.312160336464,test_1800.0_-5deg.csv,-5
704,1800.0,12,500,9,5,0.248,166.37,1.432248766427617,41.85356747724407,test_1800.0_-5deg.csv,-5
705,1800.0,12,500,10,5,0.248,166.4,1.4327836636933264,45.08882631304092,test_1800.0_-5deg.csv,-5
706,1800.0,12,500,11,5,0.248,166.41,1.432680919202418,48.32208967960351,test_1800.0_-5deg.csv,-5
707,1800.0,12,500,12,5,0.248,166.42,1.4327085195466958,52.40399053491523,test_1800.0_-5deg.csv,-5
708,1800.0,12,500,13,5,0.248,166.44,1.4322568666061806,56.99051210131496,test_1800.0_-5deg.csv,-5
709,1800.0,12,500,14,5,0.248,166.11,1.4305382564710136,58.42154730865117,test_1800.0_-5deg.csv,-5
710,1800.0,12,500,15,5,0.248,166.12,1.4313887460738233,63.00990952379257,test_1800.0_-5deg.csv,-5
711,1800.0,12,500,16,5,0.248,166.16,1.430987877335488,69.56550760534154,test_1800.0_-5deg.csv,-5
712,1800.0,12,500,17,5,0.248,166.18,1.430704486190958,77.43718196772357,test_1800.0_-5deg.csv,-5
713,1800.0,12,500,20,5,0.248,166.18,1.4309864665956893,83.71202363254706,test_1800.0_-5deg.csv,-5
714,1800.0,6,125,2,5,0.021,10.64,1.4520333424240914,26.395902506228023,test_1800.0_30deg.csv,30
715,1800.0,6,125,3,5,0.021,10.65,1.4506150028099143,28.15629869260822,test_1800.0_30deg.csv,30
716,1800.0,6,125,4,5,0.021,10.68,1.4497604250824314,30.23812751565562,test_1800.0_30deg.csv,30
717,1800.0,6,125,5,5,0.021,10.68,1.4497373284084458,32.048918926064815,test_1800.0_30deg.csv,30
718,1800.0,6,125,6,5,0.021,10.69,1.449475408064332,33.9648914830096,test_1800.0_30deg.csv,30
719,1800.0,6,125,7,5,0.021,10.69,1.4503316156249084,36.21562413474114,test_1800.0_30deg.csv,30
720,1800.0,6,125,8,5,0.021,10.71,1.4492725335406396,38.2381660285968,test_1800.0_30deg.csv,30
721,1800.0,6,125,9,5,0.021,10.75,1.449477393220323,40.613934650274565,test_1800.0_30deg.csv,30
722,1800.0,6,125,10,5,0.021,10.73,1.449763796972842,43.80067997908122,test_1800.0_30deg.csv,30
723,1800.0,6,125,11,5,0.021,10.75,1.4497068673313254,46.902119973244815,test_1800.0_30deg.csv,30
724,1800.0,6,125,12,5,0.021,10.8,1.4497622228985836,50.63797656662072,test_1800.0_30deg.csv,30
725,1800.0,6,125,13,5,0.021,10.77,1.450247753232447,55.1828233300412,test_1800.0_30deg.csv,30
726,1800.0,6,125,14,5,0.021,10.54,1.448570775387787,58.47709170662561,test_1800.0_30deg.csv,30
727,1800.0,6,125,15,5,0.021,10.55,1.448529124386351,63.01123680429984,test_1800.0_30deg.csv,30
728,1800.0,6,125,16,5,0.021,10.58,1.4478486828079602,69.786596947467,test_1800.0_30deg.csv,30
729,1800.0,6,125,17,5,0.021,10.58,1.4479266921156946,77.28207683400595,test_1800.0_30deg.csv,30
730,1800.0,6,125,20,5,0.021,10.6,1.448260663911913,80.92567855780634,test_1800.0_30deg.csv,30
731,1800.0,6,250,2,5,0.011,5.44,1.4504027468609089,26.15533149728852,test_1800.0_30deg.csv,30
732,1800.0,6,250,3,5,0.011,5.46,1.4493145168458903,27.824220814734325,test_1800.0_30deg.csv,30
733,1800.0,6,250,4,5,0.011,5.5,1.4485370412787013,29.690454893837156,test_1800.0_30deg.csv,30
734,1800.0,6,250,5,5,0.011,5.49,1.4485290873286487,31.559565401523937,test_1800.0_30deg.csv,30
735,1800.0,6,250,6,5,0.011,5.53,1.4496027267392395,33.230267314683964,test_1800.0_30deg.csv,30
736,1800.0,6,250,7,5,0.011,5.51,1.4491424646855189,35.504387386796964,test_1800.0_30deg.csv,30
737,1800.0,6,250,8,5,0.011,5.53,1.4499565777920929,37.39349175954533,test_1800.0_30deg.csv,30
738,1800.0,6,250,9,5,0.011,5.54,1.4497244128569733,39.77872020094363,test_1800.0_30deg.csv,30
739,1800.0,6,250,10,5,0.011,5.58,1.449439914458642,42.4758464073011,test_1800.0_30deg.csv,30
740,1800.0,6,250,11,5,0.011,5.57,1.450336137792992,45.6004969721225,test_1800.0_30deg.csv,30
741,1800.0,6,250,12,5,0.011,5.6,1.4493542564421962,49.18003784303298,test_1800.0_30deg.csv,30
742,1800.0,6,250,13,5,0.011,5.61,1.448583272140224,53.345303416510895,test_1800.0_30deg.csv,30
743,1800.0,6,250,14,5,0.011,5.35,1.4477379909870398,57.89219079529648,test_1800.0_30deg.csv,30
744,1800.0,6,250,15,5,0.011,5.36,1.447818163855419,62.217992555380064,test_1800.0_30deg.csv,30
745,1800.0,6,250,16,5,0.011,5.38,1.4481578333004532,68.94510328939141,test_1800.0_30deg.csv,30
746,1800.0,6,250,17,5,0.011,5.38,1.4482832443378035,76.06912184844033,test_1800.0_30deg.csv,30
747,1800.0,6,250,20,5,0.011,5.42,1.448381464932445,79.4653527566454,test_1800.0_30deg.csv,30
748,1800.0,6,500,2,5,0.006,2.86,1.447887717420559,25.55958752168166,test_1800.0_30deg.csv,30
749,1800.0,6,500,3,5,0.006,2.9,1.448507445322365,27.02228546842892,test_1800.0_30deg.csv,30
750,1800.0,6,500,4,5,0.006,2.91,1.449464101874722,28.874720627205683,test_1800.0_30deg.csv,30
751,1800.0,6,500,5,5,0.006,2.92,1.4484737642304677,30.388032711882595,test_1800.0_30deg.csv,30
752,1800.0,6,500,6,5,0.006,2.92,1.4493389296163914,32.21897974979831,test_1800.0_30deg.csv,30
753,1800.0,6,500,7,5,0.006,2.94,1.4491280014729069,34.066575292790105,test_1800.0_30deg.csv,30
754,1800.0,6,500,8,5,0.006,2.95,1.4493575702570816,35.88217955591995,test_1800.0_30deg.csv,30
755,1800.0,6,500,9,5,0.006,2.97,1.4478808081436978,37.82609747850466,test_1800.0_30deg.csv,30
756,1800.0,6,500,10,5,0.006,2.98,1.4483142946112353,40.546906424663085,test_1800.0_30deg.csv,30
757,1800.0,6,500,11,5,0.006,3.01,1.44928150872893,42.978953362289815,test_1800.0_30deg.csv,30
758,1800.0,6,500,12,5,0.006,3.01,1.4489117605633863,46.516511668252136,test_1800.0_30deg.csv,30
759,1800.0,6,500,13,5,0.006,3.05,1.4483379407183377,49.82162174741495,test_1800.0_30deg.csv,30
760,1800.0,6,500,14,5,0.006,2.79,1.447381054029426,56.32325878634349,test_1800.0_30deg.csv,30
761,1800.0,6,500,15,5,0.006,2.78,1.4481657499762577,60.77230529405938,test_1800.0_30deg.csv,30
762,1800.0,6,500,16,5,0.006,2.8,1.4479308730467575,66.33183924178664,test_1800.0_30deg.csv,30
763,1800.0,6,500,17,5,0.006,2.82,1.4485040578672204,73.09731818015375,test_1800.0_30deg.csv,30
764,1800.0,6,500,20,5,0.006,2.82,1.4481159586748236,76.62853664480085,test_1800.0_30deg.csv,30
765,1800.0,7,125,2,5,0.042,26.11,1.4492122284086868,26.714846751179937,test_1800.0_30deg.csv,30
766,1800.0,7,125,3,5,0.042,26.12,1.4485764012162208,28.53964490796876,test_1800.0_30deg.csv,30
767,1800.0,7,125,4,5,0.042,26.16,1.4484168093007708,30.69341917173775,test_1800.0_30deg.csv,30
768,1800.0,7,125,5,5,0.042,26.16,1.449874046004901,32.569714925814125,test_1800.0_30deg.csv,30
769,1800.0,7,125,6,5,0.042,26.18,1.4492548303214392,34.56898525219754,test_1800.0_30deg.csv,30
770,1800.0,7,125,7,5,0.042,26.19,1.4493891996794566,36.77368661515425,test_1800.0_30deg.csv,30
771,1800.0,7,125,8,5,0.042,26.2,1.4499743415205255,38.919063029191385,test_1800.0_30deg.csv,30
772,1800.0,7,125,9,5,0.042,26.21,1.4499142400468152,41.4589251473867,test_1800.0_30deg.csv,30
773,1800.0,7,125,10,5,0.042,26.23,1.4502493903104825,44.62624737013596,test_1800.0_30deg.csv,30
774,1800.0,7,125,11,5,0.042,26.24,1.4507084503759302,47.86228519200682,test_1800.0_30deg.csv,30
775,1800.0,7,125,12,5,0.042,26.26,1.4509293403397912,51.88053554560706,test_1800.0_30deg.csv,30
776,1800.0,7,125,13,5,0.042,26.29,1.4502170523941909,56.349066235705,test_1800.0_30deg.csv,30
777,1800.0,7,125,14,5,0.042,26.05,1.448504397116731,58.88238968684138,test_1800.0_30deg.csv,30
778,1800.0,7,125,15,5,0.042,26.03,1.4488087532664495,63.87723027125657,test_1800.0_30deg.csv,30
779,1800.0,7,125,16,5,0.042,26.07,1.4475014723493889,70.55283291210472,test_1800.0_30deg.csv,30
780,1800.0,7,125,17,5,0.042,26.1,1.4474821861739755,78.30312382415116,test_1800.0_30deg.csv,30
781,1800.0,7,125,20,5,0.042,26.07,1.4479291278933235,82.24174595783948,test_1800.0_30deg.csv,30
782,1800.0,7,250,2,5,0.021,13.2,1.4489364295896312,26.73781593421389,test_1800.0_30deg.csv,30
783,1800.0,7,250,3,5,0.021,13.23,1.4487017986470625,28.50412752627144,test_1800.0_30deg.csv,30
784,1800.0,7,250,4,5,0.021,13.24,1.448581494724389,30.664081923112565,test_1800.0_30deg.csv,30
785,1800.0,7,250,5,5,0.021,13.22,1.449819365614102,32.54443563989547,test_1800.0_30deg.csv,30
786,1800.0,7,250,6,5,0.021,13.26,1.4487415474196477,34.42448051830724,test_1800.0_30deg.csv,30
787,1800.0,7,250,7,5,0.021,13.26,1.4498879097723043,36.68312394800764,test_1800.0_30deg.csv,30
788,1800.0,7,250,8,5,0.021,13.32,1.4489735558891994,38.63152792778587,test_1800.0_30deg.csv,30
789,1800.0,7,250,9,5,0.021,13.3,1.4482155633536935,41.16122419319472,test_1800.0_30deg.csv,30
790,1800.0,7,250,10,5,0.021,13.32,1.4496384273613403,44.29156910120902,test_1800.0_30deg.csv,30
791,1800.0,7,250,11,5,0.021,13.32,1.4488581398273124,47.45194247009231,test_1800.0_30deg.csv,30
792,1800.0,7,250,12,5,0.021,13.32,1.448244083837954,51.41647956021821,test_1800.0_30deg.csv,30
793,1800.0,7,250,13,5,0.021,13.37,1.4486103991741517,55.75005803296244,test_1800.0_30deg.csv,30
794,1800.0,7,250,14,5,0.021,13.13,1.4466105489105552,58.31357081924896,test_1800.0_30deg.csv,30
795,1800.0,7,250,15,5,0.021,13.12,1.4462802287420706,63.2313419845196,test_1800.0_30deg.csv,30
796,1800.0,7,250,16,5,0.021,13.1,1.4466342459751356,70.26242148004162,test_1800.0_30deg.csv,30
797,1800.0,7,250,17,5,0.021,13.14,1.446644558992917,77.83542470808503,test_1800.0_30deg.csv,30
