,vcc,sf,bw,pwr,cr,t_est,t_meas,i_q,i_tx
96,2900.0,8,500,-2,5,2.0608e-05,16.02,6.713745486447512,19.456094910285536
97,2900.0,8,500,-1,5,2.0608e-05,16.01,6.8512973933746,20.084865367728586
98,2900.0,8,500,0,5,2.0608e-05,16.05,6.941672266286744,21.665216764150365
99,2900.0,8,500,1,5,2.0608e-05,16.04,6.993333407500581,22.661146408994764
100,2900.0,8,500,2,5,2.0608e-05,16.06,6.770323317554986,23.641605998589206
101,2900.0,8,500,3,5,2.0608e-05,16.03,6.6831771115141345,24.82458754357248
102,2900.0,8,500,4,5,2.0608e-05,16.07,7.048338282955113,26.088813168064288
103,2900.0,8,500,5,5,2.0608e-05,16.13,6.919979701396967,27.464525956403968
104,2900.0,8,500,6,5,2.0608e-05,16.06,6.980157914238148,29.22601667945934
105,2900.0,8,500,7,5,2.0608e-05,16.17,6.864721503279717,30.90813972311873
106,2900.0,8,500,8,5,2.0608e-05,16.08,6.979443122028168,33.1169112045642
107,2900.0,8,500,9,5,2.0608e-05,16.1,6.998288959282368,35.4741347619586
108,2900.0,8,500,10,5,2.0608e-05,16.17,5.468885041161696,37.753502213531604
109,2900.0,8,500,11,5,2.0608e-05,16.15,6.7478079937790305,40.02996480945211
110,2900.0,8,500,12,5,2.0608e-05,16.14,6.453546805656878,41.90270673500921
111,2900.0,8,500,13,5,2.0608e-05,16.1,6.505149497743391,43.06053440728062
112,2900.0,8,500,14,5,2.0608e-05,16.13,6.816354732450458,43.60983252740037
113,2900.0,8,500,15,5,2.0608e-05,16.12,6.855144818448494,43.90870667871883
114,2900.0,9,125,-3,5,0.000144384,124.37,6.233101968396904,18.39969871526813
115,2900.0,9,125,-2,5,0.000144384,124.38,5.4435878449235755,19.009393550660466
116,2900.0,9,125,-1,5,0.000144384,124.41,5.449112474770215,19.645061985375524
117,2900.0,9,125,0,5,0.000144384,124.42,5.45623581734074,21.350978737478194
118,2900.0,9,125,1,5,0.000144384,124.43,5.459136153099824,22.36209932620997
119,2900.0,9,125,2,5,0.000144384,124.45,5.45601649775532,23.37283280809626
120,2900.0,9,125,3,5,0.000144384,124.47,5.452694339330125,24.540729570216577
121,2900.0,9,125,4,5,0.000144384,124.41,5.455233087005718,25.92812779459601
122,2900.0,9,125,5,5,0.000144384,124.48,5.460828887745378,27.41218554116334
123,2900.0,9,125,6,5,0.000144384,124.45,5.453351494843702,29.131227780884505
124,2900.0,9,125,7,5,0.000144384,124.51,5.457241541661649,30.977691130550298
125,2900.0,9,125,8,5,0.000144384,124.54,5.456979827471715,33.13752665132729
126,2900.0,9,125,9,5,0.000144384,124.52,5.452778235556569,35.55956480825462
127,2900.0,9,125,10,5,0.000144384,124.52,5.46459909717155,38.05644665571333
128,2900.0,9,125,11,5,0.000144384,124.5,5.465496914166178,40.371971248314665
129,2900.0,9,125,12,5,0.000144384,124.52,5.467010619816228,42.27423255004709
130,2900.0,9,125,13,5,0.000144384,124.55,5.452611901387355,43.38633438380973
131,2900.0,9,125,14,5,0.000144384,124.54,5.455169627415758,44.03312464448082
132,2900.0,9,125,15,5,0.000144384,124.5,5.446331175196222,44.31738362142637
133,2900.0,9,250,-3,5,7.2192e-05,0.44,9.581584811180724,13.721772444139786
134,2900.0,9,250,-2,5,7.2192e-05,62.49,5.459374978659361,19.236874032004376
135,2900.0,9,250,-1,5,7.2192e-05,0.43,9.971659128339539,14.07072280897494
136,2900.0,9,250,0,5,7.2192e-05,62.52,5.4658417811405275,21.517444381741075
137,2900.0,9,250,1,5,7.2192e-05,62.52,5.465269284232983,22.547494743145894
138,2900.0,9,250,2,5,7.2192e-05,0.42,11.139043901222482,13.778827887351076
139,2900.0,9,250,3,5,7.2192e-05,0.41,11.514171152137113,14.473431573607451
140,2900.0,9,250,4,5,7.2192e-05,62.55,5.461758379657241,26.11001656209258
141,2900.0,9,250,5,5,7.2192e-05,62.51,5.465778741915347,27.59610917855443
142,2900.0,9,250,6,5,7.2192e-05,62.56,5.4750336425674,29.279353672350652
143,2900.0,9,250,7,5,7.2192e-05,62.51,5.4725983532014215,31.213114840003637
144,2900.0,9,250,8,5,7.2192e-05,62.54,5.466378491869942,33.29024981379512
145,2900.0,9,250,9,5,7.2192e-05,62.57,5.501070508372463,35.718146246161325
146,2900.0,9,250,10,5,7.2192e-05,62.6,5.475614751750322,38.23888214796426
147,2900.0,9,250,11,5,7.2192e-05,62.59,5.472841140029473,40.49600282686083
148,2900.0,9,250,12,5,7.2192e-05,62.64,5.463066000884734,42.34547384401414
149,2900.0,9,250,13,5,7.2192e-05,62.6,5.481497979932418,43.50085816799515
150,2900.0,9,250,14,5,7.2192e-05,62.6,5.472810583660255,44.133428012640614
151,2900.0,9,250,15,5,7.2192e-05,62.62,5.469100566838483,44.42919269155175
152,2900.0,9,500,-3,5,3.6096e-05,31.49,5.460356250709403,19.014094422779305
153,2900.0,9,500,-2,5,3.6096e-05,31.51,5.464199504242091,19.64665305940204
154,2900.0,9,500,-1,5,3.6096e-05,31.5,5.462970932829064,20.278798614766938
155,2900.0,9,500,0,5,3.6096e-05,0.42,8.044827009185159,13.750894105765783
156,2900.0,9,500,1,5,3.6096e-05,31.57,5.460299509987878,22.914156282609483
157,2900.0,9,500,2,5,3.6096e-05,31.5,5.601936605379868,23.941422027899254
158,2900.0,9,500,3,5,3.6096e-05,31.57,5.4633870784342795,25.09459483123573
159,2900.0,9,500,4,5,3.6096e-05,0.45,8.787695429661925,13.740925035914687
160,2900.0,9,500,5,5,3.6096e-05,31.55,5.470230216987609,27.9467137582504
161,2900.0,9,500,6,5,3.6096e-05,31.54,5.472473995702868,29.63777626324662
162,2900.0,9,500,7,5,3.6096e-05,31.57,5.48602052170974,31.498767341450094
163,2900.0,9,500,8,5,3.6096e-05,31.6,5.46773660423706,33.612508998927254
164,2900.0,9,500,9,5,3.6096e-05,31.63,5.475301482616473,35.9462514617753
165,2900.0,9,500,10,5,3.6096e-05,31.65,5.468249510455615,38.43161606820694
166,2900.0,9,500,11,5,3.6096e-05,31.61,5.459835064248583,40.70132531367599
167,2900.0,9,500,12,5,3.6096e-05,31.62,5.464882031521481,42.61654718408511
168,2900.0,9,500,13,5,3.6096e-05,31.63,5.463511821208234,43.67120568319582
169,2900.0,9,500,14,5,3.6096e-05,31.62,5.463782107752598,44.33137687332173
170,2900.0,9,500,15,5,3.6096e-05,31.64,5.463988360563828,44.596856570746105
171,2900.0,10,125,-3,5,0.000288768,248.31,5.455404413634246,18.402294265921025
172,2900.0,10,125,-2,5,0.000288768,248.3,5.460742332342489,19.06099318657651
173,2900.0,10,125,-1,5,0.000288768,248.34,5.4575036235990595,19.703928250812982
174,2900.0,10,125,0,5,0.000288768,248.35,5.458966152131927,21.374656164610535
175,2900.0,10,125,1,5,0.000288768,248.33,5.460703059137591,22.395997407339276
176,2900.0,10,125,2,5,0.000288768,248.34,5.453655453184815,23.39787340416707
177,2900.0,10,125,3,5,0.000288768,248.38,5.466770594565681,24.608398228680002
178,2900.0,10,125,4,5,0.000288768,248.36,5.457090287281069,25.968187368825117
179,2900.0,10,125,5,5,0.000288768,248.4,5.461930739641083,27.4682911138335
180,2900.0,10,125,6,5,0.000288768,248.36,5.454176879749345,29.179798257728653
181,2900.0,10,125,7,5,0.000288768,248.39,5.456090919307141,31.083553270389988
182,2900.0,10,125,8,5,0.000288768,248.36,5.455403012460339,33.227275038206535
183,2900.0,10,125,9,5,0.000288768,248.38,5.4639661852975765,35.65964119140361
184,2900.0,10,125,10,5,0.000288768,248.44,5.466356918673672,38.18728806327628
185,2900.0,10,125,11,5,0.000288768,248.45,5.462860148334259,40.443622598521834
186,2900.0,10,125,12,5,0.000288768,248.41,5.461982464712886,42.39166370802277
187,2900.0,10,125,13,5,0.000288768,248.43,5.465568745142097,43.49977203019828
188,2900.0,10,125,14,5,0.000288768,248.51,5.459605493094412,44.10230376445745
189,2900.0,10,125,15,5,0.000288768,248.45,5.4651061703394825,44.42570963336177
190,2900.0,10,250,-3,5,0.000144384,124.38,5.454690779729022,18.670622989091314
191,2900.0,10,250,-2,5,0.000144384,0.42,9.764895751638424,13.78965203480838
192,2900.0,10,250,-1,5,0.000144384,0.4,9.965872340484191,14.121691057421224
193,2900.0,10,250,0,5,0.000144384,124.46,5.444283036995314,21.61784905664855
194,2900.0,10,250,1,5,0.000144384,0.39,10.805065770256023,14.342607502186503
195,2900.0,10,250,2,5,0.000144384,0.43,11.117341192218742,14.112124548652526
196,2900.0,10,250,3,5,0.000144384,0.42,11.494455425503974,14.110052104121307
197,2900.0,10,250,4,5,0.000144384,124.48,5.443764409725646,26.210105059485986
198,2900.0,10,250,5,5,0.000144384,124.55,5.44515199413006,27.684183446560134
199,2900.0,10,250,6,5,0.000144384,124.49,5.450920089184725,29.41862579317431
200,2900.0,10,250,7,5,0.000144384,124.47,5.447661767700679,31.3332558301564
201,2900.0,10,250,8,5,0.000144384,124.55,5.445331439475637,33.45137178087994
202,2900.0,10,250,9,5,0.000144384,124.5,5.442353923544872,35.875544450671576
203,2900.0,10,250,10,5,0.000144384,124.52,5.444587862539404,38.38627581189698
204,2900.0,10,250,11,5,0.000144384,124.51,5.454937146080256,40.69217928206948
205,2900.0,10,250,12,5,0.000144384,124.55,5.460426571469595,42.609411640189336
206,2900.0,10,250,13,5,0.000144384,124.57,5.450661277840694,43.687114355610284
207,2900.0,10,250,14,5,0.000144384,124.58,5.453882659733026,44.32998535190325
208,2900.0,10,250,15,5,0.000144384,124.58,5.455416815786214,44.62452396974083
209,2900.0,10,500,-3,5,7.2192e-05,62.49,5.465494788233557,19.12433227245619
210,2900.0,10,500,-2,5,7.2192e-05,0.43,9.947667231083512,13.939156746379135
211,2900.0,10,500,-1,5,7.2192e-05,62.46,5.465862553200025,20.41080924938911
212,2900.0,10,500,0,5,7.2192e-05,62.42,5.46520912375276,22.096238523921368
213,2900.0,10,500,1,5,7.2192e-05,62.54,5.473671833352645,23.0710161354483
214,2900.0,10,500,2,5,7.2192e-05,62.51,5.473338560909262,24.079643300762655
215,2900.0,10,500,3,5,7.2192e-05,62.47,5.461051199491557,25.306004779422867
216,2900.0,10,500,4,5,7.2192e-05,62.57,5.463605145883503,26.659075354926763
217,2900.0,10,500,5,5,7.2192e-05,62.58,5.482239508856275,28.145359036612373
218,2900.0,10,500,6,5,7.2192e-05,62.54,5.4808754932554855,29.84784471004849
219,2900.0,10,500,7,5,7.2192e-05,62.53,5.473325526645884,31.75771387187492
220,2900.0,10,500,8,5,7.2192e-05,62.56,5.456002762125012,33.92274325367594
221,2900.0,10,500,9,5,7.2192e-05,62.57,5.492220848281036,36.33619368494764
222,2900.0,10,500,10,5,7.2192e-05,62.57,5.4823929672666925,38.86006083067909
223,2900.0,10,500,11,5,7.2192e-05,62.58,5.491172371048644,41.107703155933166
224,2900.0,10,500,12,5,7.2192e-05,62.6,5.487808602784656,43.0578612006506
225,2900.0,10,500,13,5,7.2192e-05,62.6,5.478095378398264,44.201913676245496
226,2900.0,10,500,14,5,7.2192e-05,62.55,5.469004542776458,44.82587212486296
227,2900.0,10,500,15,5,7.2192e-05,62.58,5.478031351041184,45.0921885794766
228,2900.0,11,125,-3,5,0.000577536,496.18,5.443732629482728,18.446627846943333
229,2900.0,11,125,-2,5,0.000577536,496.09,5.436558496781416,19.090900334858063
230,2900.0,11,125,-1,5,0.000577536,496.08,5.4490477451715185,19.744460333669146
231,2900.0,11,125,0,5,0.000577536,496.09,5.442076712270934,21.416127320617427
232,2900.0,11,125,1,5,0.000577536,496.2,5.4419080421867925,22.446420977370465
233,2900.0,11,125,2,5,0.000577536,496.15,5.4517688641998605,23.482316193879786
234,2900.0,11,125,3,5,0.000577536,496.11,5.449488953785385,24.66918262686882
235,2900.0,11,125,4,5,0.000577536,496.15,5.448331608297564,26.043209491731126
236,2900.0,11,125,5,5,0.000577536,496.15,5.458878199533782,27.557204218247136
237,2900.0,11,125,6,5,0.000577536,496.2,5.452207397760412,29.264913584895407
238,2900.0,11,125,7,5,0.000577536,496.17,5.45086955868583,31.184431148800616
239,2900.0,11,125,8,5,0.000577536,496.22,5.446196457780159,33.33780214302445
240,2900.0,11,125,9,5,0.000577536,496.18,5.446918578271643,35.760721996229925
241,2900.0,11,125,10,5,0.000577536,496.24,5.452696166732008,38.31061172434207
242,2900.0,11,125,11,5,0.000577536,496.24,5.44888818010574,40.58786991853568
243,2900.0,11,125,12,5,0.000577536,496.27,5.45224085089226,42.52822268716069
244,2900.0,11,125,13,5,0.000577536,496.23,5.4520050353901555,43.69092562261644
245,2900.0,11,125,14,5,0.000577536,496.25,5.457744012766118,44.291132247332435
246,2900.0,11,125,15,5,0.000577536,496.24,5.44617308729568,44.58970722332817
247,2900.0,11,250,-3,5,0.000288768,248.3,5.473408496242924,18.740852250143607
248,2900.0,11,250,-2,5,0.000288768,248.32,5.471025464086835,19.37345914989308
249,2900.0,11,250,-1,5,0.000288768,248.3,5.470988643290818,20.02052086984521
250,2900.0,11,250,0,5,0.000288768,248.37,5.464830661005153,21.686095655864285
251,2900.0,11,250,1,5,0.000288768,0.41,16.203817715883776,14.405390389427017
252,2900.0,11,250,2,5,0.000288768,0.41,16.833149888966346,13.753077058734004
253,2900.0,11,250,3,5,0.000288768,248.41,5.472941240149233,24.937628907384408
254,2900.0,11,250,4,5,0.000288768,248.36,5.470853522004022,26.32216476346009
255,2900.0,11,250,5,5,0.000288768,248.35,5.461175778509578,27.79046655339107
256,2900.0,11,250,6,5,0.000288768,248.37,5.472952193529335,29.539382970848116
257,2900.0,11,250,7,5,0.000288768,248.39,5.505345642976256,31.47417226528605
258,2900.0,11,250,8,5,0.000288768,248.43,5.461819873472626,33.58593257429266
259,2900.0,11,250,9,5,0.000288768,248.38,5.460902505674086,36.0331126528691
260,2900.0,11,250,10,5,0.000288768,248.41,5.469815586218379,38.56850867211001
261,2900.0,11,250,11,5,0.000288768,248.44,5.463187984329742,40.85485747992576
262,2900.0,11,250,12,5,0.000288768,248.43,5.467889940132829,42.81989635608066
263,2900.0,11,250,13,5,0.000288768,248.44,5.4700370981101845,43.93272438491619
264,2900.0,11,250,14,5,0.000288768,248.43,5.467342450945705,44.55854222650201
265,2900.0,11,250,15,5,0.000288768,248.39,5.4671031064165785,44.84541665364216
266,2900.0,11,500,-3,5,0.000144384,124.39,5.457811719984787,19.22866529761682
267,2900.0,11,500,-2,5,0.000144384,124.37,5.463249936787559,19.876991619092323
268,2900.0,11,500,-1,5,0.000144384,124.41,5.457025400479932,20.506802731065687
269,2900.0,11,500,0,5,0.000144384,124.47,5.463756521022584,22.21401941303876
270,2900.0,11,500,1,5,0.000144384,0.41,10.990704812975537,14.31416026646936
271,2900.0,11,500,2,5,0.000144384,0.4,11.308629954551938,14.421568192983637
272,2900.0,11,500,3,5,0.000144384,124.46,5.456095999427726,25.43649204736067
273,2900.0,11,500,4,5,0.000144384,124.45,5.463977846961662,26.8260261824279
274,2900.0,11,500,5,5,0.000144384,124.49,5.459719429837172,28.310637714186633
275,2900.0,11,500,6,5,0.000144384,124.5,5.462799758527074,30.054020304365025
276,2900.0,11,500,7,5,0.000144384,124.46,5.454936495629634,31.96033848570403
277,2900.0,11,500,8,5,0.000144384,124.53,5.459751212994515,34.092673917661905
278,2900.0,11,500,9,5,0.000144384,124.54,5.4706398579015145,36.551822500465235
279,2900.0,11,500,10,5,0.000144384,124.53,5.4637212968060345,39.06768047454728
280,2900.0,11,500,11,5,0.000144384,124.52,5.467476782869556,41.379447398400494
281,2900.0,11,500,12,5,0.000144384,124.49,5.461532893972925,43.299712792977644
282,2900.0,11,500,13,5,0.000144384,124.55,5.458589247136779,44.39962614777143
283,2900.0,11,500,14,5,0.000144384,124.51,5.464592835357388,45.08225146059671
284,2900.0,11,500,15,5,0.000144384,124.54,5.454916508864174,45.36095739954647
285,2900.0,12,125,-3,5,0.001155072,0.4,16.17187879923362,14.316699869996501
286,2900.0,12,125,-2,5,0.001155072,991.72,5.442894595729381,19.098096410494787
287,2900.0,12,125,-1,5,0.001155072,991.71,5.445178822602575,19.72869924006534
288,2900.0,12,125,0,5,0.001155072,991.71,5.446555354180718,21.418297380371083
289,2900.0,12,125,1,5,0.001155072,991.74,5.4505849742768895,22.45467307572162
290,2900.0,12,125,2,5,0.001155072,991.76,5.442951728719524,23.446182731454076
291,2900.0,12,125,3,5,0.001155072,991.75,5.451813757987853,24.665275521818455
292,2900.0,12,125,4,5,0.001155072,991.72,5.456411077555964,26.047604786088293
293,2900.0,12,125,5,5,0.001155072,991.81,5.454711851605227,27.54269517105143
294,2900.0,12,125,6,5,0.001155072,991.79,5.456236435862501,29.262232328412313
295,2900.0,12,125,7,5,0.001155072,991.84,5.455717623057602,31.175539039992945
296,2900.0,12,125,8,5,0.001155072,991.84,5.454018084730938,33.33416372546865
297,2900.0,12,125,9,5,0.001155072,991.86,5.457860745169485,35.765558015678344
298,2900.0,12,125,10,5,0.001155072,991.8,5.447212560925411,38.2801248427887
299,2900.0,12,125,11,5,0.001155072,991.83,5.460218699113133,40.59954658950866
300,2900.0,12,125,12,5,0.001155072,991.84,5.455055109229952,42.55298635526751
301,2900.0,12,125,13,5,0.001155072,991.91,5.457673037755206,43.65285531278451
302,2900.0,12,125,14,5,0.001155072,991.9,5.457657330810182,44.28276166228307
303,2900.0,12,125,15,5,0.001155072,991.85,5.455024272989437,44.58408230853122
304,2900.0,12,250,-3,5,0.000495616,496.11,5.442741083994288,18.730110745298635
305,2900.0,12,250,-2,5,0.000495616,496.13,5.447435619151546,19.39626361714302
306,2900.0,12,250,-1,5,0.000495616,496.13,5.445612170673275,20.016243592579702
307,2900.0,12,250,0,5,0.000495616,496.15,5.442381516965313,21.71843861328102
308,2900.0,12,250,1,5,0.000495616,496.15,5.439699500303765,22.729076954780965
309,2900.0,12,250,2,5,0.000495616,496.23,5.439661560030631,23.750320040267976
310,2900.0,12,250,3,5,0.000495616,496.21,5.4360456280249885,24.9459164983574
311,2900.0,12,250,4,5,0.000495616,496.14,5.438802502568033,26.348205899888573
312,2900.0,12,250,5,5,0.000495616,496.2,5.449480717015243,27.847939774618688
313,2900.0,12,250,6,5,0.000495616,496.18,5.4422120480858664,29.55601453035678
314,2900.0,12,250,7,5,0.000495616,496.18,5.439270268563868,31.46933340081301
315,2900.0,12,250,8,5,0.000495616,496.2,5.443317083577801,33.6523958567686
316,2900.0,12,250,9,5,0.000495616,496.18,5.438766851814258,36.083494452820375
317,2900.0,12,250,10,5,0.000495616,496.21,5.450547631557798,38.62454354975851
318,2900.0,12,250,11,5,0.000495616,496.16,5.450912627048299,40.89688026417991
319,2900.0,12,250,12,5,0.000495616,496.22,5.444534082413268,42.85693755572565
320,2900.0,12,250,13,5,0.000495616,496.25,5.4485513035376245,43.97293598118641
321,2900.0,12,250,14,5,0.000495616,496.24,5.448972232158024,44.63502000486213
322,2900.0,12,250,15,5,0.000495616,496.25,5.454566506707338,44.94636053923531
323,2900.0,12,500,-3,5,0.000247808,207.36,5.4584338647090345,19.289647352024364
324,2900.0,12,500,-2,5,0.000247808,0.42,12.988735447591546,14.032620854673441
325,2900.0,12,500,-1,5,0.000247808,0.44,13.320302714720414,13.79800832912168
326,2900.0,12,500,0,5,0.000247808,207.45,5.464817153166169,22.25995904076816
327,2900.0,12,500,1,5,0.000247808,207.39,5.4583883057422,23.28623593441788
328,2900.0,12,500,2,5,0.000247808,0.43,15.253548250849702,13.979741068581403
