,vcc,sf,bw,pwr,cr,t_est,t_meas,i_q,i_tx
208,3300.0,10,250,15,5,0.000144384,124.57,6.320249605313999,49.59647289376613
209,3300.0,10,500,-3,5,7.2192e-05,62.5,6.330782283056613,21.775680669090395
210,3300.0,10,500,-2,5,7.2192e-05,62.48,6.335255439674309,22.580746034444207
211,3300.0,10,500,-1,5,7.2192e-05,62.53,6.335726996682912,23.33868221637557
212,3300.0,10,500,0,5,7.2192e-05,62.51,6.346213546905284,25.839638795623653
213,3300.0,10,500,1,5,7.2192e-05,62.53,6.337936903931383,27.148109645239124
214,3300.0,10,500,2,5,7.2192e-05,62.49,6.345588744299737,28.460630401448817
215,3300.0,10,500,3,5,7.2192e-05,62.55,6.340157504494157,29.950936112076494
216,3300.0,10,500,4,5,7.2192e-05,62.52,6.345878623180194,31.690289781912117
217,3300.0,10,500,5,5,7.2192e-05,62.61,6.336136077864444,33.51949207300806
218,3300.0,10,500,6,5,7.2192e-05,62.53,6.339128392224213,35.653246339237235
219,3300.0,10,500,7,5,7.2192e-05,62.56,6.341647277795659,37.82393972423662
220,3300.0,10,500,8,5,7.2192e-05,62.56,6.341722667780268,40.12672475233526
221,3300.0,10,500,9,5,7.2192e-05,62.63,6.337476353015144,42.49220235480081
222,3300.0,10,500,10,5,7.2192e-05,62.62,6.337767992589011,44.92253122181527
223,3300.0,10,500,11,5,7.2192e-05,62.55,6.347478798426064,47.080666947272114
224,3300.0,10,500,12,5,7.2192e-05,62.6,6.347244362341007,48.57765396536221
225,3300.0,10,500,13,5,7.2192e-05,62.66,6.345732658062253,49.37862759901922
226,3300.0,10,500,14,5,7.2192e-05,62.6,6.345788557080293,49.83400480032983
227,3300.0,10,500,15,5,7.2192e-05,62.59,6.340448931221923,50.00412629212173
228,3300.0,11,125,-3,5,0.000577536,496.1,6.306723083826335,21.08485821571894
229,3300.0,11,125,-2,5,0.000577536,496.12,6.313273269522917,21.852351144020012
230,3300.0,11,125,-1,5,0.000577536,496.15,6.306693990982095,22.625781089743235
231,3300.0,11,125,0,5,0.000577536,496.09,6.308474485653749,25.124693559510348
232,3300.0,11,125,1,5,0.000577536,496.14,6.311947345973992,26.442381550746678
233,3300.0,11,125,2,5,0.000577536,496.19,6.315977083213279,27.761220726580092
234,3300.0,11,125,3,5,0.000577536,496.19,6.314659342695358,29.26085089446452
235,3300.0,11,125,4,5,0.000577536,496.2,6.31181644615279,30.97151892054896
236,3300.0,11,125,5,5,0.000577536,496.28,6.307981101180675,32.88374723850949
237,3300.0,11,125,6,5,0.000577536,496.17,6.311119271156324,34.995106665369036
238,3300.0,11,125,7,5,0.000577536,496.21,6.35478075269187,37.21450370057186
239,3300.0,11,125,8,5,0.000577536,496.22,6.311774622272683,39.47204869582995
240,3300.0,11,125,9,5,0.000577536,496.19,6.31981198563743,41.945279316105655
241,3300.0,11,125,10,5,0.000577536,496.26,6.3141358941986585,44.38963564105624
242,3300.0,11,125,11,5,0.000577536,496.25,6.32177579281843,46.482343131717364
243,3300.0,11,125,12,5,0.000577536,496.26,6.316618199898132,48.036493668714904
244,3300.0,11,125,13,5,0.000577536,496.27,6.314761837128762,48.85547024733729
245,3300.0,11,125,14,5,0.000577536,496.21,6.312551129652331,49.227481639863946
246,3300.0,11,125,15,5,0.000577536,496.23,6.318504672737239,49.406554508155764
247,3300.0,11,250,-3,5,0.000288768,248.29,6.340109702971625,21.351427311530042
248,3300.0,11,250,-2,5,0.000288768,248.32,6.338405219845976,22.156863970728352
249,3300.0,11,250,-1,5,0.000288768,248.37,6.331611201422735,22.906327758933312
250,3300.0,11,250,0,5,0.000288768,248.36,6.332648903190383,25.40418789695856
251,3300.0,11,250,1,5,0.000288768,248.35,6.328839942753009,26.741673303108893
252,3300.0,11,250,2,5,0.000288768,248.36,6.333450894205605,28.04249471258872
253,3300.0,11,250,3,5,0.000288768,248.34,6.3270020718355955,29.544783094231473
254,3300.0,11,250,4,5,0.000288768,248.33,6.333234465262121,31.270993013222213
255,3300.0,11,250,5,5,0.000288768,248.43,6.336333629127772,33.180914127631965
256,3300.0,11,250,6,5,0.000288768,248.41,6.340643288916747,35.29933180454322
257,3300.0,11,250,7,5,0.000288768,248.4,6.333394371490053,37.51700780837765
258,3300.0,11,250,8,5,0.000288768,248.41,6.333364297784632,39.754306578262394
259,3300.0,11,250,9,5,0.000288768,248.38,6.332062736246184,42.21876106639217
260,3300.0,11,250,10,5,0.000288768,248.38,6.346300687595619,44.66234254577301
261,3300.0,11,250,11,5,0.000288768,248.41,6.337770723872434,46.76708798507816
262,3300.0,11,250,12,5,0.000288768,248.43,6.341053779610928,48.334912706095665
263,3300.0,11,250,13,5,0.000288768,248.44,6.335096907242587,49.10778653297423
264,3300.0,11,250,14,5,0.000288768,248.44,6.338457639863434,49.53241941098638
265,3300.0,11,250,15,5,0.000288768,248.42,6.347036203415507,49.72171542684026
266,3300.0,11,500,-3,5,0.000144384,124.41,6.329729010155946,21.90732111078043
267,3300.0,11,500,-2,5,0.000144384,124.45,6.328386208899983,22.67261135028015
268,3300.0,11,500,-1,5,0.000144384,124.5,6.328808771260181,23.439310490618094
269,3300.0,11,500,0,5,0.000144384,124.49,6.320775704963875,25.935147660858085
270,3300.0,11,500,1,5,0.000144384,124.46,6.32218291948585,27.25053784000652
271,3300.0,11,500,2,5,0.000144384,124.44,6.318589917102999,28.5617154201571
272,3300.0,11,500,3,5,0.000144384,124.48,6.332277787730907,30.091463130486037
273,3300.0,11,500,4,5,0.000144384,124.48,6.32805211228635,31.803922018887246
274,3300.0,11,500,5,5,0.000144384,124.49,6.339182725428696,33.73372057311705
275,3300.0,11,500,6,5,0.000144384,124.5,6.325818784908481,35.809731531930794
276,3300.0,11,500,7,5,0.000144384,124.48,6.334141302428865,38.057062324726324
277,3300.0,11,500,8,5,0.000144384,124.57,6.330913765220438,40.30797225800967
278,3300.0,11,500,9,5,0.000144384,124.5,6.331785455851958,42.752173859600035
279,3300.0,11,500,10,5,0.000144384,124.54,6.327168201630918,45.185256261650956
280,3300.0,11,500,11,5,0.000144384,124.56,6.333068055973785,47.300881696661754
281,3300.0,11,500,12,5,0.000144384,124.54,6.332290010819279,48.8312361431128
282,3300.0,11,500,13,5,0.000144384,124.52,6.330062590971751,49.698048489354846
